crop,region,kebele,year,mean_soil_moisture,dry_soil_days,dry_threshold,soil_moisture_std
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
"Mustard, Ethiopian",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,18.268161761956137,6,6.0307135581970215,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,20.423673309263634,6,10.581501960754396,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,19.565488330523173,6,9.791946601867675,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,19.320977867626752,6,7.886574268341064,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,19.540321678411765,6,9.153915405273438,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,20.23611264150651,6,10.266571998596191,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,16.25175247192383,6,5.270121908187866,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,10.00611976955248,3,2.1794066905975344,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,18.268161761956137,6,6.0307135581970215,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,20.423673309263634,6,10.581501960754396,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,19.565488330523173,6,9.791946601867675,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,19.320977867626752,6,7.886574268341064,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,19.540321678411765,6,9.153915405273438,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,20.23611264150651,6,10.266571998596191,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,16.25175247192383,6,5.270121908187866,3.4734577537670845
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,3.4734577537670845
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.879313468933105,4,2.296141171455383,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.66748656058798,5,3.8992652893066406,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.855097736631121,5,2.2850090980529787,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,15.069933864535118,5,2.238647937774658,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,13.617809227534703,5,3.26078577041626,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,14.114247752695668,5,1.9000831604003905,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,8.17189229994404,5,2.112432765960693,3.7084829336118004
Safflower,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,6.326038791208851,5,1.8731163263320922,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.879313468933105,4,2.296141171455383,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.66748656058798,5,3.8992652893066406,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.855097736631121,5,2.2850090980529787,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,15.069933864535118,5,2.238647937774658,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,13.617809227534703,5,3.26078577041626,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,14.114247752695668,5,1.9000831604003905,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,8.17189229994404,5,2.112432765960693,3.7084829336118004
Safflower,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,6.326038791208851,5,1.8731163263320922,3.7084829336118004
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,18.089356737752116,7,5.830679607391358,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,22.65101889641054,7,17.371243286132813,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,18.320590859367734,7,5.7997846603393555,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,19.788421400131718,7,9.752791118621825,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,19.7557599852162,7,9.172406101226807,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,20.534395140986287,7,10.348828220367432,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,15.717717200990707,7,4.318727207183838,4.5908104385373365
Sesame,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,7.599489021945644,4,2.0613109588623044,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,18.089356737752116,7,5.830679607391358,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,22.65101889641054,7,17.371243286132813,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,18.320590859367734,7,5.7997846603393555,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,19.788421400131718,7,9.752791118621825,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,19.7557599852162,7,9.172406101226807,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,20.534395140986287,7,10.348828220367432,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,15.717717200990707,7,4.318727207183838,4.5908104385373365
Sesame,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,7.599489021945644,4,2.0613109588623044,4.5908104385373365
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,11.007861256599426,4,2.255253529548645,3.798871889979713
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,16.160558258614888,4,3.8220081329345694,3.798871889979713
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,9.213420478309073,4,2.2596068382263184,3.798871889979713
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,12.530075564617064,4,2.124512195587158,3.798871889979713
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,11.33651790386293,4,3.0527920722961426,3.798871889979713
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,11.922951747731465,4,1.8900957107543943,3.798871889979713
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,6.287871892859296,4,2.0687623023986816,3.798871889979713
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,3.9585950403678707,0,1.7824561595916748,3.798871889979713
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,11.007861256599426,4,2.255253529548645,3.798871889979713
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,16.160558258614888,4,3.8220081329345694,3.798871889979713
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,9.213420478309073,4,2.2596068382263184,3.798871889979713
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,12.530075564617064,4,2.124512195587158,3.798871889979713
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,11.33651790386293,4,3.0527920722961426,3.798871889979713
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,11.922951747731465,4,1.8900957107543943,3.798871889979713
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,6.287871892859296,4,2.0687623023986816,3.798871889979713
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,3.9585950403678707,0,1.7824561595916748,3.798871889979713
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,15.958818223327398,7,2.8920623779296872,1.3533833645806908
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,18.053515058010817,7,4.887466144561768,1.3533833645806908
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,17.029530774630032,7,2.9982232570648195,1.3533833645806908
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.06516795525184,7,3.4759785652160646,1.3533833645806908
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,17.335222620517015,7,4.158377313613892,1.3533833645806908
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.51813792064786,7,3.7781726837158205,1.3533833645806908
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,14.99769869034107,7,2.899232339859009,1.3533833645806908
Soybean,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,14.098785400390625,2,8.677902889251708,1.3533833645806908
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,15.958818223327398,7,2.8920623779296872,1.3533833645806908
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,18.053515058010817,7,4.887466144561768,1.3533833645806908
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,17.029530774630032,7,2.9982232570648195,1.3533833645806908
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.06516795525184,7,3.4759785652160646,1.3533833645806908
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.335222620517015,7,4.158377313613892,1.3533833645806908
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.51813792064786,7,3.7781726837158205,1.3533833645806908
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,14.99769869034107,7,2.899232339859009,1.3533833645806908
Soybean,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,14.098785400390625,2,8.677902889251708,1.3533833645806908
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.879313468933105,4,2.296141171455383,3.3892570524221473
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,16.00561736497012,6,2.947769021987915,3.3892570524221473
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.001467631079933,6,2.304292631149292,3.3892570524221473
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,13.516981674092156,6,2.1229766607284546,3.3892570524221473
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,12.415382604165512,6,2.230172443389893,3.3892570524221473
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,12.778257981213656,6,1.842617416381836,3.3892570524221473
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,7.64995708248832,6,2.0905975341796874,3.3892570524221473
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,5.758685333388192,0,1.7824561595916748,3.3892570524221473
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.879313468933105,4,2.296141171455383,3.3892570524221473
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,16.00561736497012,6,2.947769021987915,3.3892570524221473
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.001467631079933,6,2.304292631149292,3.3892570524221473
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,13.516981674092156,6,2.1229766607284546,3.3892570524221473
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,12.415382604165512,6,2.230172443389893,3.3892570524221473
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,12.778257981213656,6,1.842617416381836,3.3892570524221473
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,7.64995708248832,6,2.0905975341796874,3.3892570524221473
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,5.758685333388192,0,1.7824561595916748,3.3892570524221473
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
Oil flax,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,15.717256947739484,8,2.9011262893676752,2.6014258091435893
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,17.91118054520594,8,5.182978820800781,2.6014258091435893
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,16.632233880970578,8,3.2095767974853517,2.6014258091435893
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,16.565570251361745,8,3.6581369638442998,2.6014258091435893
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,17.022441370846472,8,4.313706970214843,2.6014258091435893
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,17.55515292246048,8,4.205114841461182,2.6014258091435893
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,13.893257266854587,8,3.1185043811798097,2.6014258091435893
Oil flax,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,10.00611976955248,3,2.1794066905975344,2.6014258091435893
Carrot,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.721340973298629,9,2.3376171588897705,2.943181153611973
Carrot,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,14.463867914578147,12,2.7530412673950195,2.943181153611973
Carrot,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.700331154933645,12,1.9571433067321775,2.943181153611973
Carrot,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,12.129215491599725,13,1.943384385108948,2.943181153611973
Carrot,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,12.45994859687553,12,1.9413535594940183,2.943181153611973
Carrot,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,12.621618702391947,12,1.801712989807129,2.943181153611973
Carrot,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,10.059864156502337,12,1.9940992593765257,2.943181153611973
Carrot,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,5.001470965398869,0,1.7824561595916748,2.943181153611973
Carrot,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.721340973298629,9,2.3376171588897705,2.943181153611973
Carrot,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,14.463867914578147,12,2.7530412673950195,2.943181153611973
Carrot,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.700331154933645,12,1.9571433067321775,2.943181153611973
Carrot,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,12.129215491599725,13,1.943384385108948,2.943181153611973
Carrot,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,12.45994859687553,12,1.9413535594940183,2.943181153611973
Carrot,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,12.621618702391947,12,1.801712989807129,2.943181153611973
Carrot,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,10.059864156502337,12,1.9940992593765257,2.943181153611973
Carrot,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,5.001470965398869,0,1.7824561595916748,2.943181153611973
Garlic,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.879313468933105,4,2.296141171455383,3.432306496494881
Garlic,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,16.269009239143795,6,3.1144555807113647,3.432306496494881
Garlic,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.159415041958844,6,2.3010593891143802,3.432306496494881
Garlic,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,13.729730036041953,6,2.181580066680908,3.432306496494881
Garlic,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,12.609128013805107,6,2.3282930850982666,3.432306496494881
Garlic,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,12.981694142023722,6,1.8809499382972716,3.432306496494881
Garlic,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,7.755335324340397,6,2.1398529767990113,3.432306496494881
Garlic,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,5.830980409275401,0,1.7824561595916748,3.432306496494881
Garlic,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.879313468933105,4,2.296141171455383,3.432306496494881
Garlic,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,16.269009239143795,6,3.1144555807113647,3.432306496494881
Garlic,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.159415041958844,6,2.3010593891143802,3.432306496494881
Garlic,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,13.729730036041953,6,2.181580066680908,3.432306496494881
Garlic,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,12.609128013805107,6,2.3282930850982666,3.432306496494881
Garlic,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,12.981694142023722,6,1.8809499382972716,3.432306496494881
Garlic,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,7.755335324340397,6,2.1398529767990113,3.432306496494881
Garlic,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,5.830980409275401,0,1.7824561595916748,3.432306496494881
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,13.721340973298629,9,2.3376171588897705,2.943181153611973
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,14.463867914578147,12,2.7530412673950195,2.943181153611973
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,11.700331154933645,12,1.9571433067321775,2.943181153611973
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,12.129215491599725,13,1.943384385108948,2.943181153611973
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,12.45994859687553,12,1.9413535594940183,2.943181153611973
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,12.621618702391947,12,1.801712989807129,2.943181153611973
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,10.059864156502337,12,1.9940992593765257,2.943181153611973
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,5.001470965398869,0,1.7824561595916748,2.943181153611973
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,13.721340973298629,9,2.3376171588897705,2.943181153611973
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,14.463867914578147,12,2.7530412673950195,2.943181153611973
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,11.700331154933645,12,1.9571433067321775,2.943181153611973
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,12.129215491599725,13,1.943384385108948,2.943181153611973
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,12.45994859687553,12,1.9413535594940183,2.943181153611973
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,12.621618702391947,12,1.801712989807129,2.943181153611973
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,10.059864156502337,12,1.9940992593765257,2.943181153611973
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,5.001470965398869,0,1.7824561595916748,2.943181153611973
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,16.31646126391841,5,2.3153176307678223,4.089683076540189
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,19.498549461364746,6,4.3763991355896,4.089683076540189
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,14.551131018421106,6,2.4012014865875244,4.089683076540189
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,17.330334226290386,6,2.8610368728637696,4.089683076540189
